# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 16 20:07:27 2023
#
# User preference: *
#
# CONSTRAINT:  where (kepoi_name like '%.01%'
# CONSTRAINT:  and koi_disposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_pdisposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_depth not null
# CONSTRAINT:  and koi_steff not null
# CONSTRAINT:  and koi_srad not null
# CONSTRAINT:  and koi_smass not null)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_depth,koi_prad,koi_teq,koi_steff,koi_srad,koi_smass
7582691,K04419.01,,CANDIDATE,CANDIDATE,2.3150e+02,1.22,1559.0,3939.00,0.5260,0.5500
9836563,K04421.01,,CANDIDATE,CANDIDATE,2.6200e+01,0.61,1203.0,5950.00,1.1960,1.1000
9366617,K04215.01,Kepler-1570 b,CONFIRMED,CANDIDATE,1.4200e+02,2.54,836.0,5456.00,2.1540,1.0740
11081504,K04287.01,,CANDIDATE,CANDIDATE,4.3700e+01,1.29,1030.0,6134.00,1.6650,1.1730
4548011,K04288.01,Kepler-1581 b,CONFIRMED,CANDIDATE,3.5700e+01,0.73,1108.0,5888.00,1.2270,1.0360
8459663,K04356.01,Kepler-1593 b,CONFIRMED,CANDIDATE,1.5300e+03,1.74,186.0,4367.00,0.4520,0.4960
3550372,K04357.01,,CANDIDATE,CANDIDATE,1.5640e+02,2.97,2782.0,4939.00,2.3770,0.8890
7046035,K04424.01,Kepler-1603 b,CONFIRMED,CANDIDATE,8.2400e+01,0.97,1522.0,6274.00,1.0620,1.1150
8240790,K04426.01,,CANDIDATE,CANDIDATE,2.1590e+02,2.14,328.0,6282.00,1.4490,1.0840
5868793,K04290.01,Kepler-1582 b,CONFIRMED,CANDIDATE,1.5440e+03,0.79,354.0,3187.00,0.2000,0.1800
10063208,K04292.01,Kepler-1583 b,CONFIRMED,CANDIDATE,4.5200e+01,0.59,788.0,5525.00,0.8880,0.9390
7191646,K04358.01,,CANDIDATE,CANDIDATE,5.3960e+02,2.40,394.0,6075.00,0.9690,1.0480
10669994,K04360.01,Kepler-1594 b,CONFIRMED,CANDIDATE,9.8500e+01,1.05,1360.0,6011.00,1.0410,1.1190
7801070,K04361.01,,CANDIDATE,CANDIDATE,1.0540e+03,3.39,417.0,5579.00,0.9720,0.8930
4172805,K04427.01,,CANDIDATE,CANDIDATE,1.0878e+03,1.59,176.0,3788.00,0.4900,0.5200
5126182,K04428.01,,CANDIDATE,CANDIDATE,2.2530e+02,1.28,710.0,5796.00,0.8000,0.8820
9642018,K04430.01,,CANDIDATE,CANDIDATE,2.1280e+02,1.58,1886.0,5262.00,0.7830,0.8750
9183378,K04222.01,Kepler-1571 b,CONFIRMED,CANDIDATE,1.2190e+02,1.63,1476.0,5718.00,1.4800,0.9360
7596240,K04295.01,Kepler-1584 b,CONFIRMED,CANDIDATE,1.6730e+02,1.51,886.0,6401.00,1.1500,1.1830
7661893,K04296.01,,CANDIDATE,CANDIDATE,4.6900e+01,0.59,1251.0,5615.00,0.8500,0.7900
9776794,K04363.01,,CANDIDATE,CANDIDATE,2.3180e+03,7.45,620.0,5162.00,0.9580,0.8620
7427764,K04364.01,Kepler-1595 b,CONFIRMED,CANDIDATE,2.0180e+02,1.22,980.0,5408.00,0.8610,0.8480
8416523,K04441.01,Kepler-1604 b,CONFIRMED,CANDIDATE,2.8560e+02,1.72,2023.0,5016.00,0.7470,0.8170
11124436,K04442.01,,CANDIDATE,CANDIDATE,1.1940e+02,2.53,1063.0,5529.00,2.3460,1.2910
5780855,K04443.01,,CANDIDATE,CANDIDATE,5.1200e+01,1.22,1357.0,6681.00,1.4380,1.2940
9491832,K04226.01,,CANDIDATE,CANDIDATE,1.1350e+02,1.63,588.0,5907.00,1.4420,1.2340
9872831,K04230.01,Kepler-1572 b,CONFIRMED,CANDIDATE,8.5800e+01,1.30,1293.0,6157.00,1.3920,1.0200
2852941,K04298.01,,CANDIDATE,CANDIDATE,4.5800e+01,1.16,1919.0,7087.00,1.6840,1.4180
8507475,K04300.01,Kepler-1585 b,CONFIRMED,CANDIDATE,3.6050e+02,1.64,1064.0,5448.00,0.8720,0.9120
8773015,K04301.01,Kepler-1586 b,CONFIRMED,CANDIDATE,7.3400e+01,1.57,1013.0,6254.00,1.7060,1.1100
10647452,K04366.01,,CANDIDATE,CANDIDATE,1.8730e+02,1.00,1651.0,5385.00,0.7310,0.7970
4773392,K04367.01,,CANDIDATE,CANDIDATE,4.7710e+02,4.90,463.0,6127.00,1.9830,1.4050
9936080,K04431.01,,CANDIDATE,CANDIDATE,6.1700e+01,0.97,791.0,6180.00,1.2350,1.0900
11509504,K04232.01,Kepler-1573 b,CONFIRMED,CANDIDATE,1.2040e+02,1.06,1379.0,6088.00,0.9580,0.9340
11611275,K04234.01,Kepler-1574 b,CONFIRMED,CANDIDATE,1.6080e+02,1.34,1003.0,6108.00,1.0300,1.1320
6290935,K04302.01,,CANDIDATE,CANDIDATE,5.3100e+01,1.05,1303.0,6170.00,1.4250,1.0470
12734396,K04303.01,,CANDIDATE,CANDIDATE,8.2250e+02,3.32,327.0,5566.00,1.1700,0.9400
11612280,K04304.01,Kepler-1587 b,CONFIRMED,CANDIDATE,7.9500e+01,1.14,981.0,5855.00,1.2680,1.0200
11444514,K04371.01,Kepler-1596 b,CONFIRMED,CANDIDATE,4.1500e+02,1.99,471.0,6143.00,0.9760,1.0270
9702006,K04372.01,Kepler-1953 b,CONFIRMED,CANDIDATE,2.1200e+02,1.06,731.0,4858.00,0.7070,0.7860
8278685,K04435.01,,CANDIDATE,CANDIDATE,6.4800e+01,1.01,899.0,6339.00,1.0170,1.0690
3660581,K07662.01,,CANDIDATE,CANDIDATE,9.8800e+01,3.98,2250.0,6655.00,3.8310,1.6530
10794974,K04235.01,,CANDIDATE,CANDIDATE,2.7730e+02,2.99,476.0,5751.00,1.1640,1.0790
3558849,K04307.01,,CANDIDATE,CANDIDATE,4.2810e+02,3.41,413.0,5999.00,1.5070,1.2250
10991114,K04374.01,,CANDIDATE,CANDIDATE,1.2570e+02,0.86,1012.0,5496.00,0.7760,0.8690
4945764,K04377.01,,CANDIDATE,CANDIDATE,1.0900e+02,2.49,1061.0,6918.00,2.0040,1.5360
11718389,K04444.01,Kepler-1956 b,CONFIRMED,CANDIDATE,3.0100e+02,1.14,674.0,4391.00,0.6820,0.6710
10329196,K04446.01,Kepler-1605 b,CONFIRMED,CANDIDATE,1.5910e+02,2.99,528.0,5037.00,2.2130,1.0830
10604592,K04447.01,Kepler-1957 b,CONFIRMED,CANDIDATE,1.2230e+02,0.98,1099.0,4904.00,0.7720,0.7450
9285568,K04241.01,Kepler-1575 b,CONFIRMED,CANDIDATE,1.8530e+02,1.25,1312.0,5970.00,0.9080,0.9960
9514372,K04242.01,,CANDIDATE,CANDIDATE,3.7800e+02,1.82,331.0,5578.00,0.9500,0.9050
7103919,K04310.01,Kepler-1950 b,CONFIRMED,CANDIDATE,1.8560e+02,1.15,752.0,5455.00,0.8520,0.7590
3762750,K07668.01,,CANDIDATE,CANDIDATE,1.8430e+02,1.47,1483.0,6278.00,1.0810,1.1320
10722485,K04312.01,Kepler-1588 b,CONFIRMED,CANDIDATE,6.8200e+01,0.81,925.0,5678.00,0.9900,0.8280
6937529,K04382.01,Kepler-1597 b,CONFIRMED,CANDIDATE,5.7000e+01,0.89,1497.0,6481.00,1.1710,1.1940
12737015,K04245.01,,CANDIDATE,CANDIDATE,1.0920e+02,1.76,788.0,6059.00,1.5540,1.2490
5177859,K04246.01,Kepler-1576 b,CONFIRMED,CANDIDATE,9.0700e+01,1.19,1059.0,5839.00,1.2270,1.0440
8482059,K04247.01,,CANDIDATE,CANDIDATE,6.5280e+02,2.41,253.0,5878.00,0.9450,1.0580
9286088,K04318.01,,CANDIDATE,CANDIDATE,1.0820e+02,1.57,912.0,6356.00,1.3250,1.1910
9883606,K04383.01,Kepler-1598 b,CONFIRMED,CANDIDATE,7.3300e+01,0.94,1236.0,6164.00,1.0900,1.0320
5860968,K04384.01,Kepler-1599 b,CONFIRMED,CANDIDATE,3.5280e+02,2.15,407.0,5998.00,1.1390,0.9980
3645438,K04385.01,Kepler-1600 c,CONFIRMED,CANDIDATE,3.7050e+02,1.60,786.0,5119.00,0.8340,0.8180
8480582,K04386.01,Kepler-1702 b,CONFIRMED,CANDIDATE,4.2110e+02,1.62,555.0,5242.00,0.7340,0.8150
5197233,K04178.01,,CANDIDATE,CANDIDATE,1.6900e+02,1.72,1138.0,6642.00,1.1360,1.1570
8741470,K04251.01,,CANDIDATE,CANDIDATE,1.5590e+02,1.55,1060.0,5751.00,1.1430,0.9560
10525049,K04252.01,Kepler-1948 b,CONFIRMED,CANDIDATE,1.7350e+02,0.72,399.0,3872.00,0.5570,0.5850
5095082,K04320.01,Kepler-1951 b,CONFIRMED,CANDIDATE,9.8200e+01,1.27,728.0,5468.00,1.3060,0.9230
2997459,K04389.01,,CANDIDATE,CANDIDATE,2.2590e+02,1.27,642.0,5410.00,0.8590,0.8340
8330207,K04390.01,,CANDIDATE,CANDIDATE,9.2170e+02,103.99,2562.0,5234.00,3.7390,1.3900
6752002,K04184.01,Kepler-1945 b,CONFIRMED,CANDIDATE,1.8400e+02,1.07,808.0,4991.00,0.8040,0.7670
7257966,K04185.01,Kepler-1946 b,CONFIRMED,CANDIDATE,6.9690e+02,3.59,1143.0,5505.00,0.8730,0.8870
9202434,K04253.01,,CANDIDATE,CANDIDATE,6.8700e+02,117.29,376.0,6392.00,1.1620,1.2320
10407482,K04255.01,Kepler-1577 b,CONFIRMED,CANDIDATE,1.9310e+02,2.52,1125.0,4934.00,1.7560,0.9520
7901016,K04257.01,,CANDIDATE,CANDIDATE,1.4200e+02,2.10,690.0,5745.00,1.7630,1.0270
5385410,K04323.01,,CANDIDATE,CANDIDATE,1.0830e+02,1.59,1057.0,6290.00,1.5060,1.1230
7749002,K04325.01,,CANDIDATE,CANDIDATE,1.3380e+02,1.12,2141.0,5936.00,0.9650,1.0750
5371777,K04327.01,Kepler-1589 b,CONFIRMED,CANDIDATE,7.7300e+01,1.19,2102.0,6117.00,1.2440,1.1700
3848083,K07670.01,,CANDIDATE,CANDIDATE,1.6330e+02,1.18,865.0,5841.00,0.9310,1.0470
6359926,K04391.01,,CANDIDATE,CANDIDATE,2.9100e+02,1.62,498.0,5952.00,0.9280,0.9400
8324518,K04393.01,,CANDIDATE,CANDIDATE,1.3090e+02,0.92,1327.0,5398.00,0.8110,0.8960
3103473,K04395.01,,CANDIDATE,CANDIDATE,2.2680e+02,1.12,1189.0,5266.00,0.7410,0.8300
6879171,K04188.01,Kepler-1947 b,CONFIRMED,CANDIDATE,6.8100e+01,1.40,1298.0,6040.00,1.6860,0.9840
9897364,K04189.01,Kepler-1562 b,CONFIRMED,CANDIDATE,1.2139e+03,5.38,554.0,6341.00,1.2990,1.1650
12505503,K04190.01,Kepler-1563 b,CONFIRMED,CANDIDATE,6.3200e+01,0.75,1134.0,5757.00,0.8810,0.9740
5785279,K04259.01,,CANDIDATE,CANDIDATE,9.8700e+01,0.98,1818.0,5486.00,0.9960,0.8850
10526887,K04261.01,Kepler-1578 b,CONFIRMED,CANDIDATE,1.3570e+02,1.21,1700.0,6046.00,1.0230,1.0110
12456063,K04329.01,,CANDIDATE,CANDIDATE,4.4500e+01,1.02,816.0,6240.00,1.2520,1.2140
5096053,K04331.01,,CANDIDATE,CANDIDATE,6.6300e+01,1.45,2212.0,6694.00,1.7320,1.3330
5802637,K04398.01,,CANDIDATE,CANDIDATE,3.6680e+02,1.60,837.0,5573.00,0.8390,0.9390
9828127,K04192.01,Kepler-1564 b,CONFIRMED,CANDIDATE,2.8310e+02,1.51,635.0,5505.00,0.9090,0.9550
5644412,K04194.01,Kepler-1565 b,CONFIRMED,CANDIDATE,2.7720e+02,1.29,1234.0,5107.00,0.7230,0.7940
12509829,K04264.01,,CANDIDATE,CANDIDATE,3.4040e+02,1.51,1665.0,5553.00,0.8060,0.9030
2576962,K04333.01,,CANDIDATE,CANDIDATE,4.2140e+02,2.18,287.0,6060.00,1.0570,1.0670
10140274,K04334.01,,CANDIDATE,CANDIDATE,2.2900e+02,1.10,1029.0,4849.00,0.7380,0.7230
10730070,K04335.01,Kepler-1590 b,CONFIRMED,CANDIDATE,8.5400e+01,1.00,1020.0,6202.00,1.0720,1.0500
8345384,K04399.01,,CANDIDATE,CANDIDATE,2.1400e+02,1.42,466.0,5595.00,0.8200,0.9170
2831055,K04400.01,Kepler-1601 b,CONFIRMED,CANDIDATE,5.9800e+01,0.84,1507.0,5991.00,1.0920,1.0320
7703882,K04403.01,Kepler-1954 b,CONFIRMED,CANDIDATE,2.1770e+02,1.27,949.0,5840.00,0.8490,0.9420
9072639,K04198.01,,CANDIDATE,CANDIDATE,2.2300e+01,1.26,2800.0,6017.00,2.6390,1.2690
5340878,K04199.01,Kepler-1566 b,CONFIRMED,CANDIDATE,9.7000e+01,0.82,1871.0,5102.00,0.8370,0.8110
7450747,K04267.01,Kepler-1949 b,CONFIRMED,CANDIDATE,8.7900e+01,1.36,1709.0,6028.00,1.4540,1.1940
7826620,K04268.01,Kepler-1579 b,CONFIRMED,CANDIDATE,1.2430e+02,0.59,1139.0,4296.00,0.5050,0.5030
8890924,K04269.01,Kepler-1993 b,CONFIRMED,CANDIDATE,1.6340e+02,4.15,903.0,5159.00,3.0620,1.3730
8573193,K04337.01,Kepler-1591 b,CONFIRMED,CANDIDATE,9.7600e+01,0.93,892.0,5984.00,0.9060,0.9930
4054784,K07679.01,,CANDIDATE,CANDIDATE,7.3400e+01,0.70,1291.0,5487.00,0.8150,0.8990
10745365,K04405.01,,CANDIDATE,CANDIDATE,1.9630e+02,1.39,931.0,6210.00,0.9860,1.0350
8396660,K04407.01,,CANDIDATE,CANDIDATE,2.0200e+01,0.60,2008.0,6355.00,1.3190,1.2690
5084171,K04202.01,Kepler-1567 b,CONFIRMED,CANDIDATE,7.9250e+02,2.53,330.0,5858.00,0.9030,0.9440
10593535,K04204.01,Kepler-1568 b,CONFIRMED,CANDIDATE,1.0900e+02,1.26,729.0,5821.00,1.2100,1.0250
9716028,K04273.01,,CANDIDATE,CANDIDATE,7.1700e+01,1.31,901.0,6180.00,1.5400,1.2370
6223324,K04274.01,,CANDIDATE,CANDIDATE,1.3050e+02,1.08,1477.0,6065.00,0.9470,1.0220
9701962,K04617.01,Kepler-1617 b,CONFIRMED,CANDIDATE,8.3200e+01,1.52,736.0,5432.00,1.7070,1.0460
9773980,K04691.01,,CANDIDATE,CANDIDATE,7.8600e+01,1.09,1336.0,5702.00,1.2450,0.9970
10467714,K04480.01,,CANDIDATE,CANDIDATE,4.7360e+02,1.75,425.0,5574.00,0.8050,0.7560
4141593,K07685.01,,CANDIDATE,CANDIDATE,1.1310e+02,1.35,518.0,5999.00,1.1770,0.9260
7778427,K04482.01,,CANDIDATE,CANDIDATE,3.5100e+01,0.78,1253.0,6256.00,1.2930,1.1350
6523058,K04549.01,,CANDIDATE,CANDIDATE,1.8330e+02,1.16,1346.0,5799.00,0.8600,0.9550
5977470,K04550.01,Kepler-1653 b,CONFIRMED,CANDIDATE,5.6770e+02,1.84,271.0,4821.00,0.7880,0.7650
11769689,K04551.01,,CANDIDATE,CANDIDATE,1.3230e+02,1.25,784.0,6102.00,1.0180,1.0580
11284772,K04622.01,Kepler-441 b,CONFIRMED,CANDIDATE,8.0920e+02,1.56,189.0,4339.00,0.5530,0.5730
6153407,K03179.01,Kepler-1911 b,CONFIRMED,CANDIDATE,6.9900e+01,1.03,987.0,5721.00,0.9720,0.9540
11519187,K04625.01,Kepler-1964 b,CONFIRMED,CANDIDATE,5.0950e+02,21.29,986.0,4803.00,0.6980,0.7520
8417078,K04693.01,Kepler-1619 b,CONFIRMED,CANDIDATE,5.7000e+01,1.07,797.0,6144.00,1.3930,0.9990
9457948,K04694.01,,CANDIDATE,CANDIDATE,1.3850e+02,1.24,740.0,6258.00,1.0460,1.1020
4072271,K07680.01,,CANDIDATE,CANDIDATE,2.0780e+02,2.66,456.0,6990.00,1.7850,1.5150
9898017,K04484.01,Kepler-1960 b,CONFIRMED,CANDIDATE,8.3200e+01,0.98,1547.0,6371.00,1.0720,1.1170
8098212,K04487.01,,CANDIDATE,CANDIDATE,8.5100e+01,0.72,988.0,5252.00,0.7830,0.8960
6369131,K04554.01,,CANDIDATE,CANDIDATE,7.9200e+01,2.61,1228.0,5684.00,2.0320,1.2390
7820699,K04555.01,,CANDIDATE,CANDIDATE,3.7200e+02,1.39,211.0,5376.00,0.7270,0.7690
10257229,K04557.01,,CANDIDATE,CANDIDATE,6.5300e+01,0.83,1089.0,6208.00,1.0240,1.0860
3539231,K04626.01,,CANDIDATE,CANDIDATE,3.0840e+02,2.66,497.0,5854.00,1.5280,1.1070
6311891,K04627.01,,CANDIDATE,CANDIDATE,1.7070e+02,1.19,861.0,5525.00,0.9230,0.9570
7834045,K04630.01,,CANDIDATE,CANDIDATE,2.5730e+02,2.46,637.0,5929.00,1.5180,1.1160
10663738,K04698.01,,CANDIDATE,CANDIDATE,1.1250e+02,1.28,1049.0,6469.00,1.1930,1.2600
7891294,K04699.01,,CANDIDATE,CANDIDATE,3.4200e+01,1.08,1493.0,6108.00,1.3360,1.1620
9413156,K04700.01,,CANDIDATE,CANDIDATE,2.4300e+02,1.20,1003.0,5515.00,0.7750,0.8680
4556468,K04491.01,Kepler-1609 b,CONFIRMED,CANDIDATE,2.3980e+02,2.09,429.0,5802.00,1.3160,1.0440
5431027,K04558.01,,CANDIDATE,CANDIDATE,1.0460e+02,1.13,929.0,5602.00,1.1210,0.8520
7747457,K04561.01,Kepler-1613 b,CONFIRMED,CANDIDATE,1.9680e+02,1.85,1926.0,6302.00,1.2690,1.0630
6070337,K04632.01,,CANDIDATE,CANDIDATE,7.8410e+02,13.25,458.0,5485.00,0.7620,0.7960
5954001,K04633.01,,CANDIDATE,CANDIDATE,6.6900e+01,1.12,950.0,6049.00,1.3540,1.1890
8196226,K04634.01,,CANDIDATE,CANDIDATE,8.5200e+01,0.98,1250.0,6174.00,1.0410,0.9870
9002538,K03196.01,,CANDIDATE,CANDIDATE,2.0400e+01,0.59,1272.0,6117.00,1.2980,1.0790
5642688,K04705.01,,CANDIDATE,CANDIDATE,1.2400e+02,1.03,1576.0,5751.00,0.9210,0.8340
10026502,K04706.01,Kepler-1620 b,CONFIRMED,CANDIDATE,1.5250e+02,1.31,428.0,6210.00,1.0540,1.0280
5552562,K04495.01,,CANDIDATE,CANDIDATE,2.0530e+02,1.39,1000.0,5843.00,0.9770,1.0360
6186182,K04496.01,,CANDIDATE,CANDIDATE,5.9100e+02,2.41,400.0,5919.00,1.0000,1.1140
4073017,K07681.01,,CANDIDATE,CANDIDATE,1.3460e+02,0.92,844.0,5352.00,0.8050,0.9190
10585749,K04563.01,,CANDIDATE,CANDIDATE,1.5200e+02,1.70,513.0,5500.00,1.2210,0.9200
9579208,K03165.01,,CANDIDATE,CANDIDATE,3.4300e+01,1.02,1581.0,6263.00,1.7260,1.1470
11650401,K04566.01,Kepler-1614 b,CONFIRMED,CANDIDATE,3.0940e+02,1.40,981.0,5376.00,0.8060,0.8970
9773270,K04636.01,,CANDIDATE,CANDIDATE,1.0412e+03,6.13,348.0,5619.00,0.9760,1.0690
9457728,K04637.01,,CANDIDATE,CANDIDATE,1.5500e+01,0.81,1608.0,6311.00,1.9180,1.3240
2303903,K04709.01,,CANDIDATE,CANDIDATE,3.0540e+02,1.33,995.0,5420.00,0.7710,0.8640
9278216,K04710.01,,CANDIDATE,CANDIDATE,1.9730e+02,1.30,832.0,5973.00,0.8570,0.9450
8355131,K04711.01,,CANDIDATE,CANDIDATE,1.9410e+02,1.08,976.0,5623.00,0.7630,0.8530
12645057,K04497.01,,CANDIDATE,CANDIDATE,1.8740e+02,1.09,882.0,5807.00,0.8000,0.8860
4844367,K04498.01,,CANDIDATE,CANDIDATE,3.1220e+02,22.42,674.0,5729.00,0.9390,1.0370
10937749,K04499.01,,CANDIDATE,CANDIDATE,1.3680e+02,1.04,1035.0,6058.00,0.8670,0.9500
9100953,K04500.01,Kepler-1610 b,CONFIRMED,CANDIDATE,3.0410e+02,1.37,750.0,5295.00,0.8000,0.8250
8332521,K04567.01,,CANDIDATE,CANDIDATE,1.1360e+02,8.10,784.0,6146.00,0.9870,1.0060
4060229,K04570.01,,CANDIDATE,CANDIDATE,2.9200e+02,2.13,617.0,5944.00,1.1230,0.9050
6761777,K04571.01,Kepler-1615 b,CONFIRMED,CANDIDATE,2.1740e+02,3.71,658.0,5749.00,1.8760,1.2880
9412623,K04640.01,Kepler-1618 b,CONFIRMED,CANDIDATE,6.1100e+01,1.06,1267.0,6720.00,1.2890,1.2610
4735826,K03184.01,Kepler-1972 b,CONFIRMED,CANDIDATE,2.2200e+01,0.68,1084.0,5788.00,1.3760,1.0390
8443527,K03197.01,,CANDIDATE,CANDIDATE,7.6900e+01,0.96,734.0,6335.00,1.0870,1.0170
7778621,K04725.01,Kepler-1967 b,CONFIRMED,CANDIDATE,1.1160e+02,2.59,1086.0,4970.00,1.8060,0.9960
10907132,K04503.01,,CANDIDATE,CANDIDATE,2.6770e+02,1.54,985.0,5869.00,0.9420,1.0540
6520753,K04504.01,,CANDIDATE,CANDIDATE,3.2530e+02,1.44,995.0,5490.00,0.8100,0.8640
9893468,K04575.01,,CANDIDATE,CANDIDATE,1.2540e+02,1.98,410.0,6120.00,1.6990,1.3060
11655826,K04643.01,,CANDIDATE,CANDIDATE,2.3650e+02,1.43,1008.0,5874.00,0.9330,1.0010
1721157,K04644.01,,CANDIDATE,CANDIDATE,2.3700e+02,1.23,966.0,5119.00,0.7810,0.8790
9947653,K04647.01,,CANDIDATE,CANDIDATE,9.8200e+01,1.97,693.0,5303.00,1.9640,1.0420
5253802,K04713.01,,CANDIDATE,CANDIDATE,9.6500e+01,1.36,882.0,5780.00,1.0000,1.0000
12554634,K04714.01,,CANDIDATE,CANDIDATE,1.8610e+02,1.08,1203.0,5356.00,0.7800,0.8720
6264750,K04715.01,,CANDIDATE,CANDIDATE,1.5860e+02,1.44,537.0,6015.00,1.0570,0.8060
11290515,K04716.01,,CANDIDATE,CANDIDATE,2.8900e+01,0.61,1092.0,5929.00,1.1450,1.0870
8493354,K04505.01,,CANDIDATE,CANDIDATE,8.0800e+01,1.05,799.0,6173.00,1.1670,1.0230
4545570,K04506.01,Kepler-1961 b,CONFIRMED,CANDIDATE,2.1000e+02,1.11,866.0,5401.00,0.7770,0.8710
5457326,K04508.01,,CANDIDATE,CANDIDATE,1.7920e+02,1.02,983.0,4705.00,0.7200,0.7070
10610039,K04577.01,,CANDIDATE,CANDIDATE,4.3080e+02,1.83,373.0,6068.00,0.8310,0.9310
8628761,K04580.01,,CANDIDATE,CANDIDATE,4.0000e+01,1.23,1510.0,6728.00,1.8360,1.1920
4750669,K04649.01,,CANDIDATE,CANDIDATE,2.2820e+02,1.20,1074.0,5613.00,0.7950,0.8880
6717252,K04651.01,,CANDIDATE,CANDIDATE,5.8000e+01,0.77,1726.0,5600.00,1.0130,0.8370
4902202,K04717.01,,CANDIDATE,CANDIDATE,1.0028e+03,3.61,320.0,5645.00,1.1550,0.9690
11350118,K04509.01,,CANDIDATE,CANDIDATE,2.8170e+02,0.97,503.0,4328.00,0.5940,0.5800
11671579,K04510.01,Kepler-1611 b,CONFIRMED,CANDIDATE,7.8700e+01,1.31,1243.0,5578.00,1.4970,1.0010
9216775,K04513.01,Kepler-1612 b,CONFIRMED,CANDIDATE,1.1650e+02,0.94,1030.0,5500.00,0.8700,0.9740
2572029,K04581.01,,CANDIDATE,CANDIDATE,3.9200e+01,0.73,1130.0,6103.00,1.1600,1.0500
7905106,K04582.01,,CANDIDATE,CANDIDATE,1.3600e+01,0.35,1069.0,5735.00,0.8830,0.9030
9007151,K04583.01,,CANDIDATE,CANDIDATE,7.4000e+02,2.05,225.0,5461.00,0.7690,0.8380
4450844,K03168.01,,CANDIDATE,CANDIDATE,4.3600e+01,1.06,586.0,5843.00,1.4710,0.9630
11181260,K04653.01,,CANDIDATE,CANDIDATE,8.3400e+01,1.07,773.0,6392.00,1.1620,1.2320
2558163,K04655.01,,CANDIDATE,CANDIDATE,1.9630e+02,1.15,658.0,5957.00,0.7910,0.8650
8107611,K04656.01,,CANDIDATE,CANDIDATE,5.0800e+01,1.39,1683.0,6738.00,1.6920,1.3510
8752940,K04730.01,,CANDIDATE,CANDIDATE,5.3090e+02,3.69,984.0,5086.00,1.6110,0.9510
4384909,K07693.01,,CANDIDATE,CANDIDATE,2.3350e+02,1.40,886.0,5383.00,0.9330,0.9720
9009036,K04585.01,Kepler-1616 b,CONFIRMED,CANDIDATE,5.0900e+01,1.21,1337.0,6547.00,1.6300,1.2890
11506654,K04586.01,,CANDIDATE,CANDIDATE,3.6260e+02,2.83,516.0,5818.00,1.5000,1.2000
5687700,K04587.01,,CANDIDATE,CANDIDATE,1.5940e+02,1.12,956.0,5955.00,0.8830,0.9720
8806985,K04588.01,,CANDIDATE,CANDIDATE,4.1100e+01,0.93,1210.0,6483.00,1.4360,1.2120
6527078,K04657.01,,CANDIDATE,CANDIDATE,4.9000e+01,0.54,778.0,5361.00,0.7740,0.8480
2857607,K04659.01,Kepler-1965 b,CONFIRMED,CANDIDATE,1.5070e+02,1.25,492.0,5852.00,0.8370,0.9280
5962262,K04661.01,Kepler-1966 b,CONFIRMED,CANDIDATE,1.5490e+02,1.01,733.0,5009.00,0.8400,0.7970
7429240,K04450.01,Kepler-1606 b,CONFIRMED,CANDIDATE,6.3190e+02,2.33,292.0,5462.00,0.9460,0.9240
10120548,K04451.01,,CANDIDATE,CANDIDATE,2.9620e+02,1.32,676.0,5051.00,0.7060,0.7860
4474462,K04452.01,,CANDIDATE,CANDIDATE,1.0650e+02,1.23,860.0,5860.00,1.1560,0.9220
10003058,K04519.01,,CANDIDATE,CANDIDATE,4.0440e+02,5.97,555.0,5814.00,2.9850,1.5560
9031703,K04520.01,,CANDIDATE,CANDIDATE,7.1200e+01,1.69,1082.0,5354.00,1.8630,1.0710
12204137,K04590.01,,CANDIDATE,CANDIDATE,4.6200e+02,1.75,735.0,5271.00,0.8310,0.8390
5389956,K04591.01,,CANDIDATE,CANDIDATE,9.8000e+01,0.89,1444.0,5897.00,0.8910,0.9830
3934657,K07676.01,,CANDIDATE,CANDIDATE,4.0000e+01,0.62,974.0,5753.00,0.8690,0.9510
7515336,K04663.01,,CANDIDATE,CANDIDATE,3.2200e+01,0.74,1159.0,5687.00,1.3200,0.9860
3557560,K04456.01,,CANDIDATE,CANDIDATE,1.6490e+02,1.81,1024.0,5635.00,1.2520,0.9720
12109267,K04457.01,,CANDIDATE,CANDIDATE,1.6490e+02,1.56,500.0,6384.00,1.1500,1.0270
8700895,K04523.01,,CANDIDATE,CANDIDATE,8.1200e+01,1.03,1090.0,5753.00,1.1570,1.0160
5003670,K04524.01,Kepler-1962 b,CONFIRMED,CANDIDATE,1.4500e+02,1.53,901.0,5700.00,1.0060,1.0030
